97/07/19 16:10:15  22.82S 169.45E  33.0 5.8Mb B  LOYALTY ISLANDS REGION
97/07/19 17:06:36  35.01N  84.61W  10.0 3.5Lg A  TENNESSEE
97/07/20 00:30:23  52.73N 167.53W  33.0 5.9Ms A  FOX ISLANDS, ALEUTIAN ISLANDS
97/07/20 00:38:39  52.67N 167.50W  33.0 4.5Mb B  FOX ISLANDS, ALEUTIAN ISLANDS
97/07/20 00:55:28  52.68N 167.48W  33.0 4.8Mb A  FOX ISLANDS, ALEUTIAN ISLANDS
97/07/20 10:14:23  22.69S  66.02W 256.5 6.0Mb A  JUJUY PROVINCE, ARGENTINA
97/07/20 17:43:48  18.98N  46.11W  10.0 4.8Mb A  NORTHERN MID-ATLANTIC RIDGE
97/07/20 19:33:11  16.79S 179.20W 496.3 4.5Mb B  FIJI ISLANDS REGION
97/07/21 07:46:39   8.87S 108.15W  10.0 5.0Mb B  CENTRAL EAST PACIFIC RISE
97/07/21 08:32:55   8.85S 108.12W  10.0 4.8Mb B  CENTRAL EAST PACIFIC RISE
97/07/21 14:56:21   8.78S 108.09W  10.0 4.8Mb B  CENTRAL EAST PACIFIC RISE
97/07/21 17:54:16  30.00S  71.68W  33.0 4.8Mb B  NEAR COAST OF CENTRAL CHILE
97/07/21 22:24:24  40.67N 124.65W  20.0 3.5Ml B  NEAR COAST OF NORTHERN CALIF.
97/07/21 23:19:40  30.08S  71.74W  33.0 5.5Ms B  NEAR COAST OF CENTRAL CHILE
97/07/22 00:09:56  47.77N 122.36W  15.0 2.8Ml A  WASHINGTON
97/07/22 10:16:54   6.27S 154.70E  50.0 5.6Mb A  SOLOMON ISLANDS
97/07/22 13:44:56  31.91S  71.41W  33.0 4.7Mb B  NEAR COAST OF CENTRAL CHILE
97/07/22 14:28:15  22.89S 175.08W  33.0 4.9Ms C  TONGA ISLANDS REGION
97/07/22 16:21:40  66.16N  18.17W  10.0 4.8Mb B  ICELAND REGION
97/07/22 19:10:34   4.57N  32.62W  10.0 5.5Mb A  CENTRAL MID-ATLANTIC RIDGE
97/07/23 08:57:14  46.07N 118.57W   5.0 3.0Ml A  WASHINGTON
97/07/23 09:14:04  63.19N 150.76W 127.5 3.9Mb A  CENTRAL ALASKA
97/07/23 14:03:30   6.10S  75.91W  33.0 5.3Mb A  NORTHERN PERU
97/07/23 16:45:37  19.51S  69.41W 114.4 4.5Mb C  NORTHERN CHILE
97/07/24 04:47:28  36.08N 117.82W   5.0 3.5Ml A  CALIFORNIA-NEVADA BORDER REG
97/07/24 19:54:40  30.33S  71.77W  33.0 4.9Mb A  NEAR COAST OF CENTRAL CHILE
97/07/24 23:43:30  35.81N 120.42W  10.0 3.3Ml A  CENTRAL CALIFORNIA
97/07/25 06:47:03  30.20S  71.77W  33.0 5.6Mb B  NEAR COAST OF CENTRAL CHILE
97/07/25 07:33:28  30.52S  71.71W  33.0 5.1Mb A  NEAR COAST OF CENTRAL CHILE
97/07/25 07:34:29  30.60S  71.98W  33.0 5.5Ms B  NEAR COAST OF CENTRAL CHILE
97/07/25 15:05:12  51.33N 179.17W  33.0 4.8Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/07/26 03:14:55  33.38N 116.33W  10.0 4.7Ml A  SOUTHERN CALIFORNIA
97/07/26 10:24:16  34.16N 117.34W  13.1 3.7Ml A  SOUTHERN CALIFORNIA
97/07/26 11:11:56  30.71S  71.88W  33.0 4.7Mb A  NEAR COAST OF CENTRAL CHILE
97/07/26 16:36:36  36.28N  70.03E 200.0 5.0Mb B  HINDU KUSH REGION, AFGHANISTAN
97/07/26 18:43:24  18.66N 145.81E  88.8 4.7Mb B  MARIANA ISLANDS
97/07/27 05:21:29  30.36S  71.67W  33.0 5.8Ms B  NEAR COAST OF CENTRAL CHILE
97/07/27 08:13:30  35.60N 116.43W   5.0 3.4Ml A  CENTRAL CALIFORNIA
97/07/27 09:07:57  25.66S  69.07W  51.7 4.6Mb B  NORTHERN CHILE
97/07/27 10:07:49  35.49N  21.07E  10.0 5.5Mb A  CENTRAL MEDITERRANEAN SEA
97/07/27 17:10:13  14.01S  73.50W  89.9 4.8Mb A  CENTRAL PERU
97/07/27 19:06:20  20.61S 179.35W 600.0 4.3Mb B  FIJI ISLANDS REGION
97/07/28 06:46:55  22.58N 142.49E  33.0 5.9Mb B  VOLCANO ISLANDS REGION
97/07/28 10:08:57  25.51N 109.63W  33.0 5.2Mb A  GULF OF CALIFORNIA
97/07/28 23:29:18  34.65N  36.48W  10.0 4.9Mb B  NORTHERN MID-ATLANTIC RIDGE
97/07/29 13:04:47  37.97N 112.57W   1.4 3.7Md    UTAH
97/07/29 17:35:38  22.67S  68.48W 108.2 4.8Mb A  NORTHERN CHILE
97/07/30 12:29:23  36.48N  83.53W   5.0 3.8Lg A  TENNESSEE
97/07/30 13:37:45   5.75N  32.69W  33.0 4.7Mb B  CENTRAL MID-ATLANTIC RIDGE
97/07/31 07:15:29  43.62N  75.37W   5.0 3.2Lg    NEW YORK
97/07/31 08:01:25  32.26N 115.18W  10.0 2.9Ml B  CALIF.-BAJA CALIF. BORDER REG
97/07/31 11:04:44  32.50N 115.21W  10.0 2.8Ml A  CALIF.-BAJA CALIF. BORDER REG
97/07/31 15:59:38  24.00N  93.09E  33.0 5.4Mb B  MYANMAR-INDIA BORDER REGION
97/08/01 12:55:02  47.29N 123.71W   5.0 3.6Md A  WASHINGTON
97/08/01 15:21:37   4.88S 104.95E 150.0 4.6Mb B  SOUTHERN SUMATERA, INDONESIA
97/08/02 10:48:30  14.47N  91.57W  85.6 4.5Mb A  GUATEMALA
97/08/04 04:18:15  24.38S  13.89W  33.0 4.6Mb C  SOUTHERN MID-ATLANTIC RIDGE
97/08/04 09:04:58  42.70S  16.08W  10.0 5.1Ms B  SOUTHERN MID-ATLANTIC RIDGE
97/08/04 18:53:58  15.06S 175.43W  33.0 6.0Ms B  TONGA ISLANDS
97/08/05 02:48:43  28.38N  43.73W  10.0 5.3Mb B  NORTHERN MID-ATLANTIC RIDGE
97/08/05 11:09:44  20.60S 179.20W 600.0 4.5Mb B  FIJI ISLANDS REGION
97/08/10 01:46:23  61.20N 148.13W  33.0 3.5Ml A  SOUTHERN ALASKA
97/08/10 07:56:19  18.78N 106.77W  33.0 4.0Mb C  OFF COAST OF JALISCO, MEXICO
97/08/10 09:20:33  16.52S 123.58E  33.0 6.0Ms C  WESTERN AUSTRALIA
97/08/11 05:20:29  18.99N 145.42E  33.0 5.4Mb C  MARIANA ISLANDS
97/08/11 10:37:13  17.32S 173.84W  72.9 4.5Mb D  TONGA ISLANDS
97/08/11 12:55:04   2.79S  77.64W  35.4 4.9Mb A  PERU-ECUADOR BORDER REGION
97/08/12 11:31:27  16.46S  73.27W  53.9 5.2Mb A  NEAR COAST OF PERU
97/08/12 12:34:28  32.85N 118.38W   5.0 3.7Ml A  OFF COAST OF CALIFORNIA
97/08/13 00:01:09  36.90N  70.68E 100.0 5.0Mb B  HINDU KUSH REGION, AFGHANISTAN
97/08/13 14:24:01  38.01N 112.59W   5.0 3.5Ml A  UTAH
97/08/13 14:30:10  41.70N  79.59E  33.0 5.2Mb B  KYRGYZSTAN-XINJIANG BDR REG.
97/08/13 19:26:47  28.33S  71.02W  33.0 4.7Mb B  NEAR COAST OF CENTRAL CHILE
97/08/15 07:37:49   4.44S 105.75W  10.0 5.8Ms B  CENTRAL EAST PACIFIC RISE
97/08/16 05:12:51  62.49N 150.97W  92.5 4.3Mb A  CENTRAL ALASKA
97/08/16 06:23:02  52.50N 131.06W  10.0 4.0Mb C  QUEEN CHARLOTTE ISLANDS REGION
97/08/17 04:53:49   8.40S 120.71E 115.3 5.3Mb B  FLORES REGION, INDONESIA
97/08/17 05:31:34  54.06N 165.82W  60.0 4.4Mb C  FOX ISLANDS, ALEUTIAN ISLANDS
97/08/17 20:11:11  13.51S 167.20E  33.0 6.2Ms B  VANUATU ISLANDS
97/08/18 10:10:56  23.88S  68.52W 103.4 4.6Mb B  NORTHERN CHILE
97/08/18 12:24:25  29.93S  71.83W  33.0 5.0Ms B  NEAR COAST OF CENTRAL CHILE
97/08/18 23:44:11  17.29N 100.16W  33.0 4.0Mb B  GUERRERO, MEXICO
97/08/19 19:49:33  14.24N  92.59W  33.0 4.6Mb B  NEAR COAST OF CHIAPAS, MEXICO
97/08/20 07:15:16   4.64N  96.33E  33.0 6.0Ms B  NORTHERN SUMATERA, INDONESIA
97/08/20 09:12:04  47.53N  70.29W  18.0 3.2Lg    SOUTHERN QUEBEC, CANADA
97/08/20 13:51:15  41.54S  80.19E  10.0 6.4Ms B  MID-INDIAN RIDGE
97/08/20 22:53:50  10.30N  86.64W  33.0 4.7Mb B  OFF COAST OF COSTA RICA
97/08/21 15:35:32  38.60N 118.50W   5.0 4.0Ml A  CALIFORNIA-NEVADA BORDER REG
97/08/21 16:11:24  38.55N 118.48W   5.0 4.6Ml A  CALIFORNIA-NEVADA BORDER REG
97/08/21 16:36:46  38.57N 118.48W   5.0 4.6Mb A  CALIFORNIA-NEVADA BORDER REG
97/08/23 07:48:59  40.38N 125.28W  10.0 3.6Ml B  OFF COAST OF N CALIFORNIA
97/08/23 12:33:09  37.51N 118.85W  15.0 3.3Ml    CALIFORNIA-NEVADA BORDER REG
97/08/24 17:43:59  35.57N 118.33W   5.0 3.4Ml A  CENTRAL CALIFORNIA
97/08/25 02:48:04  39.05N  44.31E  33.0 4.4Mb B  ARMENIA-AZERBAIJAN-IRAN BORD
97/08/25 11:59:01  20.64S 177.88W 394.1 5.2Mb A  FIJI ISLANDS REGION
97/08/26 01:36:54  51.30N 177.50W  33.0 3.9Mb    ANDREANOF ISL, ALEUTIAN IS.
97/08/26 01:37:47  51.29N 177.49W  33.0 4.4Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/08/26 13:17:47  21.24S  68.23W 134.0 4.9Mb B  CHILE-BOLIVIA BORDER REGION
97/08/26 14:26:59   5.90S  81.57W  33.0 4.9Mb B  NEAR COAST OF NORTHERN PERU
97/08/26 15:22:09  25.45S 178.27E 609.6 5.3Mb A  SOUTH OF FIJI ISLANDS
97/08/27 00:13:27  17.21N  99.60W  33.0 4.3Mb B  GUERRERO, MEXICO
97/08/27 05:28:05  19.39N 108.89W  10.0 4.5Mb B  REVILLA GIGEDO ISLANDS REGION
97/08/27 13:42:54   5.96S 148.21E  50.5 5.6Ms C  NEW BRITAIN REGION, P.N.G.
97/08/27 18:50:13  38.63N  26.66W  10.0 4.9Mb C  AZORES ISLANDS
97/08/27 20:13:09  60.70N 151.93W  70.5 3.9Md A  KENAI PENINSULA, ALASKA
97/08/28 11:10:06  57.14N  33.62W  10.0 5.4Mb A  NORTH ATLANTIC OCEAN
97/08/29 06:53:58  15.59S 175.53W  33.0 6.3Ms B  TONGA ISLANDS
97/08/29 08:14:11   3.44S 144.35E  33.0 6.7Ms B  NR N COAST OF NEW GUINEA, PNG.
97/08/29 15:48:09  41.85N 119.83W   5.0 3.8Ml A  NEVADA
97/08/30 11:41:26  44.93N 111.51W   5.0 3.7Ml A  HEBGEN LAKE REGION
97/08/31 10:59:54  30.37S 178.03W  33.0 4.8Mb B  KERMADEC ISLANDS, NEW ZEALAND
97/08/31 14:13:48  12.67N  88.44W  70.0 5.3Mb A  OFF COAST OF CENTRAL AMERICA
97/09/01 01:54:01  51.41N 178.56W  33.0 4.5Mb C  ANDREANOF ISL, ALEUTIAN IS.
97/09/01 07:40:24  51.19N 178.28W  33.0 4.7Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/09/01 12:36:29   1.71S  15.56W  10.0 5.3Ms A  NORTH OF ASCENSION ISLAND
97/09/02 00:19:45  41.38N 142.49E  33.0 4.8Mb B  HOKKAIDO, JAPAN  REGION
97/09/02 07:52:25  55.54N 162.61W  33.0 4.1Mb C  ALASKA PENINSULA
97/09/02 13:47:35  34.16N 117.33W  10.0 3.1Ml A  SOUTHERN CALIFORNIA
97/09/03 06:22:43  55.12S 128.75W  10.0 6.0Ms B  PACIFIC-ANTARCTIC RIDGE
97/09/03 13:38:38  14.89N 144.89E  33.0 4.9Mb B  MARIANA ISLANDS
97/09/03 22:07:29  43.03N  12.89E  10.0 4.8Mb A  CENTRAL ITALY
97/09/04 04:23:36  26.49S 178.25E 619.4 6.1Mb A  SOUTH OF FIJI ISLANDS
97/09/04 20:52:58   3.46S 151.40E 361.6 5.2Mb B  NEW IRELAND REGION, P.N.G.
97/09/05 03:23:13  56.22S  27.64W  33.0 5.1Mb B  SOUTH SANDWICH ISLANDS REGION
97/09/05 10:31:33  44.52N 149.85E  33.0 5.5Mb A  KURIL ISLANDS
97/09/05 20:57:27  28.98S  71.21W  33.0 5.0Mb A  NEAR COAST OF CENTRAL CHILE
97/09/06 10:56:23  22.76N 142.54E 190.6 5.1Mb A  VOLCANO ISLANDS REGION
97/09/06 13:03:45  36.44N 121.01W   7.2 3.1Md    CENTRAL CALIFORNIA
97/09/06 16:23:49  35.84N 117.78W  10.0 2.9Ml A  CENTRAL CALIFORNIA
97/09/06 23:37:58  34.77N  96.45W  10.0 4.0Lg B  OKLAHOMA
97/09/07 10:15:25  30.00N  67.82E  33.0 5.6Mb A  PAKISTAN
97/09/07 12:57:06   6.01S 154.39E 421.1 5.6Mb A  SOLOMON ISLANDS
97/09/07 23:40:29  35.59N 139.74E  33.0 5.2Mb A  NEAR S. COAST OF HONSHU, JAPAN
97/09/08 17:57:13  29.38S  60.77E  10.0 5.3Mb B  SOUTHWEST INDIAN RIDGE
97/09/08 20:48:29   2.64N  79.76W  33.0 4.9Mb A  SOUTH OF PANAMA
97/09/09 05:45:48   5.66N  77.52W  33.0 4.8Mb A  NEAR WEST COAST OF COLOMBIA
97/09/09 23:17:01  50.83N 157.09E 200.0 4.7Mb B  KURIL ISLANDS
97/09/10 12:57:10  21.32S 174.31W  33.0 6.1Ms A  TONGA ISLANDS
97/09/10 22:29:26  52.79S  19.46E  10.0 5.5Mb B  SOUTHWEST OF AFRICA
97/09/10 22:43:59  56.93N 154.01W 101.5 4.3Mb A  KODIAK ISLAND REGION
97/09/11 00:47:30  59.13S  17.26W  33.0 5.1Mb B  SOUTHWESTERN ATLANTIC OCEAN
97/09/11 01:11:02  52.68S  19.57E  10.0 5.0Mb B  SOUTHWEST OF AFRICA
97/09/12 00:38:31  36.88N 121.62W   7.1 3.0Md    CENTRAL CALIFORNIA
97/09/12 13:36:54  36.86N 116.25W  10.0 3.9Ml A  CALIFORNIA-NEVADA BORDER REG
97/09/12 16:20:44  36.23N 120.35W  10.8 3.5Ml    CENTRAL CALIFORNIA
97/09/12 17:08:23  36.79N 121.50W   8.3 3.5Ml    CENTRAL CALIFORNIA
97/09/13 05:47:47  52.68N 175.07W 195.1 4.2Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/09/14 08:31:21  34.47N 119.03W   6.0 3.3Md    SOUTHERN CALIFORNIA
97/09/14 09:50:18  51.45N 178.44W  33.0 5.0Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/09/14 14:18:57  20.71S 179.28W 600.0 4.5Mb C  FIJI ISLANDS REGION
97/09/15 02:06:41  60.34N 152.78W 113.2 4.4Mb A  SOUTHERN ALASKA
97/09/15 07:38:16  61.08N 150.59W  33.0 3.8Ml A  SOUTHERN ALASKA
97/09/15 13:05:40   8.08N 126.36E  33.0 5.7Ms B  MINDANAO, PHILIPPINE ISLANDS
97/09/15 15:38:23  16.24N  98.35W  33.0 5.1Mb A  NEAR COAST OF GUERRERO, MEXICO
97/09/15 15:40:26  15.96N  98.52W  33.0 4.8Mb B  OFF COAST OF GUERRERO, MEXICO
97/09/16 02:36:34   8.67S  74.43W 154.2 4.5Mb B  PERU-BRAZIL BORDER REGION
97/09/17 14:25:25  54.13N 165.22W  61.2 4.6Mb A  FOX ISLANDS, ALEUTIAN ISLANDS
97/09/17 14:50:35   2.11N 126.58E  33.0 5.8Mb B  NORTHERN MOLUCCA SEA
97/09/17 16:40:40  51.32N 176.30W  33.0 4.5Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/09/17 18:16:31  35.60N  90.46W   5.0 3.8Lg B  ARKANSAS
97/09/18 09:10:33  51.09N 179.48W  33.0 4.8Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/09/18 09:18:31  51.06N 179.53W  33.0 4.9Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/09/18 14:31:36  49.31N  86.22E  33.0 4.7Mb B  KAZAKHSTAN-XINJIANG BDR REG.
97/09/18 14:52:53  27.02N  53.93E  33.0 4.8Mb B  SOUTHERN IRAN
97/09/19 02:03:10  48.41N 146.78E 448.5 4.5Mb B  SEA OF OKHOTSK
97/09/19 12:00:28  40.06N  21.04E  10.0 4.8Mb A  GREECE
97/09/19 22:37:13  34.13N 116.84W  10.0 4.0Ml A  SOUTHERN CALIFORNIA
97/09/20 04:39:58  50.96N 130.15W  33.0 4.7Mb A  VANCOUVER ISLAND REGION
97/09/20 07:10:00  50.94N 130.17W  10.0 4.9Mb A  VANCOUVER ISLAND REGION
97/09/20 15:51:48  66.47N  18.39W  10.0 4.5Mb B  ICELAND REGION
97/09/20 16:11:32  28.70S 177.63W  33.0 6.9Ms B  KERMADEC ISLANDS REGION
97/09/20 18:10:57  28.65S 177.78W  33.0 5.7Ms B  KERMADEC ISLANDS REGION
97/09/21 12:36:26  41.65N 126.24W  10.0 4.8Mb A  OFF COAST OF N CALIFORNIA
97/09/21 18:13:23   7.25S  30.16E  10.0 6.2Ms B  LAKE TANGANYIKA REGION
97/09/21 22:03:04  52.08N 170.68W  33.0 5.0Mb A  FOX ISLANDS, ALEUTIAN ISLANDS
97/09/22 06:41:54  46.64N 151.92E  33.0 4.8Mb B  KURIL ISLANDS
97/09/22 13:20:31  14.63N  93.00W  33.0 4.8Mb B  NEAR COAST OF CHIAPAS, MEXICO
97/09/23 07:30:24  51.73N 175.20W  27.6 5.1Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/09/23 20:44:54  51.62N 173.60W  33.0 5.0Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/09/24 06:10:21  48.61N 123.02W  15.0 3.5Md B  VANCOUVER ISLAND REGION
97/09/24 22:06:54  31.75S  71.36W  33.0 4.8Mb A  NEAR COAST OF CENTRAL CHILE
97/09/25 01:25:31  51.57N 173.56W  33.0 5.2Mb A  ANDREANOF ISL, ALEUTIAN IS.
97/09/25 14:20:49  13.67S  66.16E  10.0 5.5Mb B  MID-INDIAN RIDGE
97/09/25 21:51:13  62.05N 150.07W  33.0 4.1Ml A  CENTRAL ALASKA
97/09/26 00:33:11  42.81N  12.58E  10.0 5.5Ms A  CENTRAL ITALY
97/09/26 09:40:25  42.97N  12.84E  10.0 5.9Ms A  CENTRAL ITALY
97/09/26 14:00:04   0.07S  16.83W  10.0 5.3Mb A  NORTH OF ASCENSION ISLAND
97/09/26 15:48:32   5.31S 128.91E 236.9 5.9Mb A  BANDA SEA
97/09/26 22:13:59  17.38N  94.53W 100.0 4.5Mb B  CHIAPAS, MEXICO
97/09/27 12:14:09  36.19N  89.50W   5.0 3.0Lg B  NEW MADRID, MISSOURI  REGION
97/09/28 01:38:28   3.61S 119.64E  33.0 5.7Mb B  SULAWESI, INDONESIA
97/09/28 15:57:21  34.33N 116.45W  10.0 4.3Ml A  SOUTHERN CALIFORNIA
97/09/28 23:13:13  22.35S  68.33W 106.8 5.8Mb A  NORTHERN CHILE
97/09/29 17:35:53  20.74N 145.74E  75.5 5.4Mb B  MARIANA ISLANDS
97/09/29 17:45:09  38.70N  77.50W   5.0 2.5Lg    VIRGINIA
97/09/30 09:28:47  19.54N 145.09E  90.7 5.1Mb C  MARIANA ISLANDS
97/09/30 19:36:52  13.32S  77.41W  33.0 4.5Mb B  OFF COAST OF PERU
97/09/30 20:22:28  32.67N 141.66E  33.0 4.9Mb C  SOUTH OF HONSHU, JAPAN
97/10/01 06:05:48  46.26N 136.02E 418.8 5.0Mb A  NEAR SOUTHEAST COAST OF RUSSIA
97/10/01 06:28:47  43.47N 127.24W  10.0 4.1Mb B  OFF COAST OF OREGON
97/10/03 08:55:21  42.98N  12.78E  10.0 5.1Mb B  CENTRAL ITALY
97/10/03 14:52:18  41.42N 112.30W   5.0 3.6Ml A  UTAH
97/10/03 17:01:00  27.70N  54.72E  33.0 5.1Mb B  SOUTHERN IRAN
97/10/04 10:57:33  41.04N 125.26W  10.0 5.1Mb A  OFF COAST OF N CALIFORNIA
97/10/04 15:34:28  15.86N  46.73W  10.0 5.7Mb A  NORTHERN MID-ATLANTIC RIDGE
97/10/04 18:31:39  35.55S 106.82W  10.0 4.9Mb C  SOUTHERN EAST PACIFIC RISE
97/10/05 09:45:33  11.72N  88.04W  33.0 5.2Mb B  OFF COAST OF CENTRAL AMERICA
97/10/05 19:00:02   5.79N 125.31E 219.9 5.5Mb B  MINDANAO, PHILIPPINE ISLANDS
97/10/06 12:30:05   9.78N 125.62E 104.7 5.7Mb A  MINDANAO, PHILIPPINE ISLANDS
97/10/06 17:11:29  51.34N 174.56W  33.0 4.6Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/10/06 18:29:38  35.76N 116.64W   5.0 3.5Ml A  CENTRAL CALIFORNIA
97/10/06 20:52:44   9.12S 158.43E  33.0 5.9Ms B  SOLOMON ISLANDS
97/10/06 21:27:30  34.26N 118.51W   5.0 2.9Ml A  SOUTHERN CALIFORNIA
97/10/06 23:45:36  73.50N   7.75E  10.0 4.9Mb B  GREENLAND SEA
97/10/07 13:13:38  23.22N  44.86W  10.0 4.9Mb B  NORTHERN MID-ATLANTIC RIDGE
97/10/07 17:53:32  51.99S  14.86E  10.0 5.2Mb B  SOUTHWEST OF AFRICA
97/10/08 01:23:25  37.65N 118.90W   5.0 3.0Ml A  CALIFORNIA-NEVADA BORDER REG
97/10/08 01:24:29  37.67N 118.91W   5.0 3.2Ml A  CALIFORNIA-NEVADA BORDER REG
97/10/08 03:34:15  36.00N 120.52W  10.0 3.5Ml A  CENTRAL CALIFORNIA
97/10/08 10:47:49  29.05S 178.24E 606.9 5.2Mb B  KERMADEC ISLANDS REGION
97/10/08 17:00:05  14.61N  93.57W  33.0 4.5Mb B  NEAR COAST OF CHIAPAS, MEXICO
97/10/08 21:21:01  42.22N 145.00E  33.0 5.6Ms A  HOKKAIDO, JAPAN  REGION
97/10/09 02:48:06  51.54N 178.16W  56.0 5.0Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/10/09 03:29:12  42.65N 144.47E  33.0 5.1Mb B  HOKKAIDO, JAPAN  REGION
97/10/09 04:00:50  41.97N 144.81E  33.0 5.2Mb B  HOKKAIDO, JAPAN  REGION
97/10/09 04:11:40  35.08N 119.05W  15.0 3.0Ml A  CENTRAL CALIFORNIA
97/10/09 08:02:25  28.81S 178.71W 277.1 4.9Mb B  KERMADEC ISLANDS REGION
97/10/09 20:42:02  42.07N 138.81E  33.0 5.3Mb A  EASTERN SEA OF JAPAN
97/10/10 14:33:50  21.29S  68.24W 131.1 4.5Mb B  CHILE-BOLIVIA BORDER REGION
97/10/10 18:45:52   9.15S 158.43E  33.0 5.7Ms C  SOLOMON ISLANDS
97/10/11 15:42:59  44.69N 130.20W  10.0 4.2Mb B  OFF COAST OF OREGON
97/10/11 15:54:00  44.60N 129.69W  10.0 5.1Ms A  OFF COAST OF OREGON
97/10/11 19:03:12  33.74N 116.17W   5.0 2.8Ml A  SOUTHERN CALIFORNIA
97/10/11 19:39:44  42.20N 144.60E  33.0 5.2Mb A  HOKKAIDO, JAPAN  REGION
97/10/12 02:42:59  17.78N 101.49W  33.0 4.2Mb C  NEAR COAST OF GUERRERO, MEXICO
97/10/12 12:11:53  51.13N 178.36W  33.0 4.6Mb B  ANDREANOF ISL, ALEUTIAN IS.
97/10/12 23:37:26  41.12N 126.09W   5.0 4.7Mb A  OFF COAST OF N CALIFORNIA
97/10/13 13:39:35  36.34N  22.11E  10.0 6.6Ms A  SOUTHERN GREECE
97/10/13 15:45:34  46.10N 120.36W  17.9 3.1Md    WASHINGTON
97/10/13 23:06:41  44.24N  74.86W   5.0 2.7Lg B  NEW YORK
97/10/14 09:53:18  21.95S 176.92W 166.2 6.5Mb A  FIJI ISLANDS REGION
97/10/14 15:23:09  42.80N  12.89E  10.0 5.5Ms B  CENTRAL ITALY
97/10/14 16:28:46  10.73S 165.83E  33.0 5.4Ms C  SANTA CRUZ ISLANDS
97/10/14 18:18:03  39.71N 120.10W   5.0 3.5Ml A  NORTHERN CALIFORNIA
97/10/14 22:31:34  34.10N 117.45W   6.1 4.0Ml    SOUTHERN CALIFORNIA
97/10/15 01:03:29  30.93S  71.01W  33.0 6.8Ms A  NEAR COAST OF CENTRAL CHILE
97/10/15 03:11:11  51.33N 177.74W  30.9 6.0Ms A  ANDREANOF ISL, ALEUTIAN IS.
97/10/15 04:28:46  30.86S  71.12W  47.7 5.4Mb A  NEAR COAST OF CENTRAL CHILE
97/10/15 20:23:07  21.61S 130.01W  10.0 5.4Mb B  SOUTH PACIFIC OCEAN
97/10/16 09:37:54  34.02N 116.75W  12.2 3.1Ml    SOUTHERN CALIFORNIA
97/10/16 13:21:37  15.66N  98.57W  33.0 4.6Mb C  OFF COAST OF GUERRERO, MEXICO
97/10/16 16:02:29  34.23N 118.62W   3.5 3.3Ml    SOUTHERN CALIFORNIA
97/10/17 09:55:16  57.82S 148.58E  10.0 5.9Ms B  WEST OF MACQUARIE ISLAND
97/10/17 15:02:00  20.77S 179.11W 579.9 5.2Mb B  FIJI ISLANDS REGION
97/10/17 17:35:14  39.32N  77.11E  33.0 5.1Ms B  SOUTHERN XINJIANG, CHINA
97/10/18 02:40:04   0.66S 123.69E  33.0 5.4Mb B  MINAHASSA PENINSULA, SULAWESI
97/10/18 04:55:15  17.61N 102.96W  33.0 4.4Mb A  NEAR COAST OF MICHOACAN, MEX
97/10/18 10:21:16  23.52S 175.18W  33.0 4.8Mb    TONGA ISLANDS REGION
97/10/18 10:26:14  42.00N 141.40E 130.0 4.2Mb    HOKKAIDO, JAPAN  REGION
97/10/18 10:58:46  31.72S  69.15W  33.0 4.7Mb B  SAN JUAN PROVINCE, ARGENTINA
97/10/18 11:06:30   2.80N  79.45W  10.0 4.6Mb C  SOUTH OF PANAMA
97/10/19 04:09:29  43.56N 126.92W  10.0 3.8Mb A  OFF COAST OF OREGON
97/10/19 04:38:15  35.00N 116.91W   5.0 2.9Ml A  SOUTHERN CALIFORNIA
97/10/19 07:05:29  51.96N 178.04W 110.7 4.1Mb C  ANDREANOF ISL, ALEUTIAN IS.
97/10/19 07:30:03   7.59N  37.73W  10.0 4.8Ms C  CENTRAL MID-ATLANTIC RIDGE
97/10/19 08:32:50  36.50S  95.99W  10.0 4.7Mb C  WEST CHILE RISE
97/10/19 11:10:11  24.86S  70.50W  33.0 4.6Mb B  NEAR COAST OF NORTHERN CHILE
97/10/20 05:14:40  25.51S 176.91W  33.0 5.1Mb B  SOUTH OF FIJI ISLANDS
97/10/20 06:09:04  28.63N  57.22E  33.0 5.6Mb B  SOUTHERN IRAN
97/10/20 10:06:34  28.43N  57.25E  33.0 4.8Mb B  SOUTHERN IRAN
97/10/20 20:44:09  17.03S 174.11W 133.7 5.1Mb B  TONGA ISLANDS
97/10/21 06:32:36  41.12N 106.85E  33.0 5.1Mb B  WESTERN NEI MONGOL, CHINA
97/10/21 08:10:33  50.52N 129.54W  10.0 4.0Mb B  VANCOUVER ISLAND REGION
97/10/21 17:57:46  38.97N  22.09E  33.0 4.7Mb A  GREECE
97/10/22 09:55:47  44.93N 146.09E 152.0 5.6Mb A  KURIL ISLANDS
97/10/22 16:36:52  31.94N 115.78W   5.0 3.5Ml B  BAJA CALIFORNIA, MEXICO
